trade_date,symbol,role_layer,regime_semantic,event_state,trend_return_20,up_day_rate,liquidity_amount_mean,turnover_rate_f_mean,volume_ratio_mean,elg_buy_sell_ratio_mean,limit_heat_rate,local_quality_support,local_heat_support,board_total_support,board_non_theme_support,board_heat_score,board_event_drought,forward_return_10,max_favorable_return_10,max_adverse_return_10,supervised_action_label
20240327,688568,control_core,weak_drift_chop,event_neutral,0.09195402,0.55,186468.48695,2.47235,1.099,8.54683071,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05951417,0.12348178,0.04453441,probe_eligibility_target
20240328,688568,control_core,sentiment_overdrive_transition,event_neutral,0.15697311,0.55,212687.191,2.76735,1.174,8.53944976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01873874,0.0,-0.07027027,neutral_hold
20240329,688568,control_core,sentiment_overdrive_transition,event_neutral,0.17001056,0.5,219986.14265,2.83439,1.165,8.56454149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04115523,0.00180505,-0.06859206,neutral_hold
20240401,688568,control_core,sentiment_overdrive_transition,event_neutral,0.18085106,0.55,229295.43505,2.933985,1.174,1.30970468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04396396,0.04396396,-0.07027027,probe_eligibility_target
20240402,688568,control_core,weak_drift_chop,event_neutral,0.16545842,0.55,238400.63305,3.032245,1.184,1.29804807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0424442,0.06000732,-0.05598244,probe_eligibility_target
20240403,688568,control_core,weak_drift_chop,event_neutral,0.18141593,0.55,244671.7913,3.10156,1.1865,1.29326645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08970037,0.08970037,-0.03370787,full_eligibility_target
20240408,688568,control_core,weak_drift_chop,event_neutral,0.14285714,0.55,247018.6507,3.121915,1.17,1.37342372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11603053,0.11603053,-0.01526718,full_eligibility_target
20240409,688568,control_core,sentiment_overdrive_transition,event_neutral,0.12930113,0.55,253887.919,3.20102,1.179,1.70429982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07115821,0.10673732,-0.02346707,probe_eligibility_target
20240410,688568,control_core,weak_drift_chop,event_neutral,0.14097944,0.55,260120.3464,3.271245,1.18,1.523082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10014864,0.10014864,-0.04124861,probe_eligibility_target
20240411,688568,control_core,weak_drift_chop,event_neutral,0.07949791,0.5,264712.23475,3.32301,1.1725,1.51449419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14147287,0.14748062,0.01434109,full_eligibility_target
20240412,688568,control_core,weak_drift_chop,event_neutral,0.10772487,0.5,268434.48865,3.365905,1.1655,1.51351595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.094765,0.13125716,0.01490256,full_eligibility_target
20240415,688568,control_core,weak_drift_chop,event_neutral,0.12753623,0.55,279237.69435,3.494395,1.198,1.56648792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04204921,0.08721998,-0.02460521,probe_eligibility_target
20240416,688568,control_core,weak_drift_chop,event_neutral,0.00777841,0.5,286291.1429,3.57392,1.195,1.56267148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01223645,0.11464608,0.01223645,neutral_hold
20240417,688568,control_core,sentiment_overdrive_transition,event_neutral,0.12286822,0.5,292321.5602,3.63634,1.1545,1.59315773,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07973766,0.02191923,-0.07973766,de_risk_target
20240418,688568,control_core,sentiment_overdrive_transition,event_neutral,0.07408106,0.5,309296.0425,3.819005,1.1765,1.61797606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05352755,0.03913654,-0.06423306,neutral_hold
20240419,688568,control_core,sentiment_overdrive_transition,event_neutral,0.05588822,0.5,308209.2371,3.79335,1.104,1.6628353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08919058,0.01752879,-0.08919058,de_risk_target
20240422,688568,control_core,sentiment_overdrive_transition,event_neutral,0.07697974,0.5,306211.6205,3.757385,1.0675,1.68673502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0750684,0.0124829,-0.09370725,de_risk_target
20240423,688568,control_core,weak_drift_chop,event_neutral,0.10439024,0.5,310430.59225,3.80121,1.069,1.68684319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06413428,0.04611307,-0.06413428,de_risk_target
20240424,688568,control_core,sentiment_overdrive_transition,event_neutral,0.15419103,0.55,314407.9938,3.83024,1.067,1.69643085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.12852559,-0.0052356,-0.12852559,de_risk_target
20240425,688568,control_core,weak_drift_chop,event_neutral,0.19230769,0.5,314926.7223,3.822195,1.0605,1.41069176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11544992,-0.02716469,-0.12393888,de_risk_target
20240426,688568,control_core,sentiment_overdrive_transition,event_neutral,0.03243243,0.5,334616.88095,4.040155,1.114,1.4730177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08132635,-0.0095986,-0.09947644,de_risk_target
20240429,688568,control_core,sentiment_overdrive_transition,event_neutral,0.02436823,0.45,316850.05325,3.821445,1.0305,1.47045348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0646696,-0.04687225,-0.0907489,de_risk_target
20240430,688568,control_core,weak_drift_chop,event_neutral,-0.03117117,0.45,317729.83215,3.838715,1.0315,1.42394416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0016738,0.00595127,-0.04035708,neutral_hold
20240506,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.02451518,0.4,311869.87565,3.771065,1.0135,1.42702903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02025506,0.02025506,-0.03225806,neutral_hold
20240507,688568,control_core,sentiment_overdrive_transition,event_neutral,0.00992509,0.45,307403.7723,3.720885,1.0035,1.44592279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00667532,0.008715,-0.04320415,neutral_hold
20240508,688568,control_core,weak_drift_chop,event_neutral,0.01145038,0.45,307308.8028,3.72326,1.0075,1.93928116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00622642,0.02641509,-0.02641509,neutral_hold
20240509,688568,control_core,sentiment_overdrive_transition,event_neutral,0.02365632,0.5,308952.5143,3.742825,1.0215,2.01720391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04936217,0.00573119,-0.04936217,neutral_hold
20240510,688568,control_core,weak_drift_chop,event_neutral,-0.01579339,0.45,310434.971,3.760795,1.0325,1.73455991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06701907,0.02699641,-0.06701907,de_risk_target
20240513,688568,control_core,weak_drift_chop,event_neutral,0.0,0.4,313062.88945,3.79945,1.052,1.65798285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02344961,0.05426357,-0.04224806,neutral_hold
20240514,688568,control_core,weak_drift_chop,event_neutral,-0.0045854,0.45,308696.0645,3.743565,1.032,1.63473369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04913628,0.04414587,-0.05143954,neutral_hold
20240515,688568,control_core,weak_drift_chop,event_neutral,-0.03341902,0.45,305045.37615,3.69584,1.013,1.76916488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0643997,0.03343465,-0.0643997,de_risk_target
20240516,688568,control_core,weak_drift_chop,event_neutral,-0.00075301,0.45,297646.50795,3.603835,0.979,1.81430097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04973625,0.02486812,-0.07215524,neutral_hold
20240517,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.07352434,0.5,291153.451,3.523605,0.9585,1.82765954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05923994,0.01341282,-0.08252608,neutral_hold
20240520,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.04527905,0.5,278678.9278,3.374545,0.924,1.84390764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04742647,-0.01525735,-0.09466912,de_risk_target
20240521,688568,control_core,weak_drift_chop,event_neutral,-0.07939509,0.5,255427.89545,3.111255,0.8655,2.01625036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02837409,-0.01680045,-0.08064215,neutral_hold
20240522,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.09935021,0.45,235615.8251,2.880065,0.831,5.67120945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00360737,-0.00360737,-0.0649326,neutral_hold
20240523,688568,control_core,weak_drift_chop,event_neutral,-0.09151943,0.4,221221.3604,2.71824,0.8245,5.92639197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0344224,0.02061455,-0.04220148,neutral_hold
20240524,688568,control_core,weak_drift_chop,event_neutral,-0.16534369,0.4,212415.0024,2.62614,0.848,5.92012171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01011736,0.06191825,-0.01011736,neutral_hold
20240527,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.14448217,0.4,198584.2812,2.475955,0.8445,11.13386109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02917245,0.04147648,-0.02917245,neutral_hold
20240528,688568,control_core,weak_drift_chop,event_neutral,-0.13542757,0.4,190942.7076,2.39305,0.8475,11.10917151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05874041,0.05934598,-0.05874041,neutral_hold
20240529,688568,control_core,weak_drift_chop,event_neutral,-0.13215859,0.4,167622.8933,2.127545,0.805,11.09088892,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0235533,0.06558376,-0.05319797,neutral_hold
20240530,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.06193044,0.45,157497.50535,2.01737,0.8305,11.07250888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04896907,0.04044409,-0.07553529,neutral_hold
20240531,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.05288822,0.5,144008.07505,1.853145,0.827,11.04013879,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02158416,0.03920792,-0.07663366,neutral_hold
20240603,688568,control_core,weak_drift_chop,event_neutral,-0.03912479,0.55,141608.6567,1.82705,0.89,11.07509222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04419143,0.0127364,-0.10015438,de_risk_target
20240604,688568,control_core,weak_drift_chop,event_neutral,-0.01792453,0.55,134025.3321,1.73382,0.8875,11.82033931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04899135,0.00826129,-0.10413064,de_risk_target
20240605,688568,control_core,weak_drift_chop,event_neutral,-0.02976521,0.6,127612.37015,1.65204,0.8975,11.30242507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06764482,-0.0539253,-0.11147104,de_risk_target
20240606,688568,control_core,weak_drift_chop,event_neutral,-0.06267699,0.55,130964.487,1.7053,0.9835,11.17057594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00483384,0.00483384,-0.06082578,neutral_hold
20240607,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.05193798,0.55,124340.54095,1.627395,0.977,11.13863099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01308258,0.01982829,-0.04681112,neutral_hold
20240611,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.06103647,0.55,117821.15825,1.548185,0.9665,11.09639631,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04149632,0.01982829,-0.04681112,neutral_hold
20240612,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.11417173,0.5,125123.0986,1.659985,1.042,11.04661582,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02680678,0.06991207,0.00557581,probe_eligibility_target
20240613,688568,control_core,weak_drift_chop,event_neutral,-0.09400904,0.5,132871.5928,1.778915,1.094,10.91662852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02412144,0.03742982,-0.02495321,neutral_hold
20240614,688568,control_core,weak_drift_chop,event_neutral,-0.10637109,0.45,138975.9596,1.874035,1.119,10.82187522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00562852,0.04002502,-0.02251407,neutral_hold
20240617,688568,control_core,weak_drift_chop,event_neutral,-0.09172794,0.45,142813.41255,1.933475,1.1305,10.79530056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06435944,0.00971463,-0.06435944,de_risk_target
20240618,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.07541534,0.45,143334.37185,1.94893,1.117,10.67946219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08035534,0.00726832,-0.08035534,de_risk_target
20240619,688568,control_core,weak_drift_chop,event_neutral,-0.06018606,0.45,144483.59345,1.96998,1.1055,10.50544127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.10040404,0.00787879,-0.10040404,de_risk_target
20240620,688568,control_core,weak_drift_chop,event_neutral,-0.04842474,0.45,145673.1478,1.9903,1.098,6.75013838,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.39995913,0.01961987,-0.39995913,de_risk_target
20240621,688568,control_core,weak_drift_chop,event_neutral,0.00951032,0.5,146162.94615,1.999955,1.0885,6.42351821,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.39807577,-0.032271,-0.41150531,de_risk_target
20240624,688568,control_core,weak_drift_chop,event_neutral,-0.04187339,0.5,146444.03115,2.00522,1.076,6.4047561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.39623032,-0.008285,-0.39623032,de_risk_target
20240625,688568,control_core,weak_drift_chop,event_neutral,-0.05349213,0.45,148034.10565,2.03075,1.0845,1.23565733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.35082107,0.02111324,-0.37833227,de_risk_target
20240626,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.02781726,0.5,150165.4982,2.063375,1.099,1.23565733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.36278195,-0.0037594,-0.3911863,de_risk_target
20240627,688568,control_core,weak_drift_chop,event_neutral,-0.06958763,0.5,152076.5433,2.09324,1.1105,1.20339525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.34412955,0.01640742,-0.37886214,de_risk_target
20240628,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.05544554,0.5,152120.70785,2.09726,1.094,1.26212721,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.36373166,-0.03081761,-0.38888889,de_risk_target
20240701,688568,control_core,weak_drift_chop,event_neutral,-0.10787341,0.45,153368.1204,2.12216,1.0965,1.32482693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.33549643,-0.01470906,-0.36945706,de_risk_target
20240702,688568,control_core,weak_drift_chop,event_neutral,-0.12487992,0.4,150042.8222,2.08691,1.046,2.03722201,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.30208562,-0.02239297,-0.36004391,de_risk_target
20240703,688568,control_core,weak_drift_chop,event_neutral,-0.15148628,0.35,151034.32265,2.108075,1.055,1.30494069,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.29193802,-0.28609926,-0.34538513,de_risk_target
20240704,688568,control_core,weak_drift_chop,event_neutral,-0.40866062,0.3,150034.96145,2.10446,1.066,1.33502773,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07629428,0.08276567,-0.00715259,probe_eligibility_target
20240705,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.38614064,0.35,141802.62145,2.002485,1.011,1.35867532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06160506,0.06160506,-0.02930403,probe_eligibility_target
20240708,688568,control_core,weak_drift_chop,event_neutral,-0.40412919,0.35,139452.5927,1.977335,1.017,1.39196694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10737564,0.10737564,0.04116638,full_eligibility_target
20240709,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.34720137,0.4,137293.57495,1.95359,1.033,1.44058056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00722733,0.06044678,-0.00295664,neutral_hold
20240710,688568,control_core,weak_drift_chop,event_neutral,-0.36556457,0.45,127849.9348,1.82073,0.976,5.02586105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01835464,0.05801377,-0.01835464,neutral_hold
20240711,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.35834897,0.45,118647.26335,1.69066,0.945,5.05228898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03996101,0.04873294,-0.03996101,neutral_hold
20240712,688568,control_core,weak_drift_chop,event_neutral,-0.38575187,0.45,108030.9419,1.54597,0.918,5.15071601,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02174629,0.06359143,-0.02635914,neutral_hold
20240715,688568,control_core,weak_drift_chop,event_neutral,-0.37976984,0.45,103393.4577,1.488415,0.9415,5.34398838,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03125,0.05078125,-0.03808594,neutral_hold
20240716,688568,control_core,weak_drift_chop,event_neutral,-0.35777778,0.45,102433.05685,1.48267,0.9895,5.35369955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03491664,0.01541365,-0.07046241,neutral_hold
20240717,688568,control_core,weak_drift_chop,event_neutral,-0.35561006,0.45,99667.2616,1.44747,0.9985,5.35346648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0076118,0.02378687,-0.06279734,neutral_hold
20240718,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.36660653,0.5,99037.74565,1.4429,1.0235,5.40319612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02753165,0.02753165,-0.06487342,probe_eligibility_target
20240719,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.33968517,0.5,97899.33295,1.430295,1.035,14.12570205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00439147,0.0185069,-0.07308657,neutral_hold
20240722,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.31158029,0.55,95451.7051,1.39818,1.0285,14.1160606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0523544,0.005886,-0.08457249,neutral_hold
20240723,688568,control_core,weak_drift_chop,event_neutral,-0.35964912,0.55,94188.9776,1.381,1.028,14.08565937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02935421,0.05903457,-0.03620352,probe_eligibility_target
20240724,688568,control_core,weak_drift_chop,event_neutral,-0.36181547,0.5,93386.5738,1.37221,1.0345,14.08408669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06477462,0.08414023,-0.01335559,probe_eligibility_target
20240725,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.38050314,0.5,91636.5993,1.349195,1.0265,14.10098328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03993232,0.09881557,0.00473773,probe_eligibility_target
20240726,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.35777634,0.5,90395.0024,1.33781,1.0345,14.03809374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01650387,0.09363422,0.0023577,neutral_hold
20240729,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.34665203,0.55,87832.4473,1.302775,1.023,14.02516675,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00504032,0.09106183,-0.00504032,neutral_hold
20240730,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.31102627,0.6,90424.9529,1.342515,1.0705,31.60107018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03063885,0.0583442,-0.03487614,neutral_hold
20240731,688568,control_core,sentiment_overdrive_transition,event_neutral,0.08208447,0.65,97124.1841,1.43947,1.146,31.68812482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08120869,0.02203336,-0.08120869,de_risk_target
20240801,688568,control_core,sentiment_overdrive_transition,event_neutral,0.08125208,0.7,103006.1339,1.51723,1.1655,31.67408498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09485679,-0.01385895,-0.10101632,de_risk_target
20240802,688568,control_core,weak_drift_chop,event_neutral,0.09845626,0.65,105933.0097,1.551905,1.148,31.68878716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11399126,-0.00405996,-0.11399126,de_risk_target
20240805,688568,control_core,weak_drift_chop,event_neutral,0.00492773,0.65,108870.44915,1.59039,1.138,31.63911441,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07289964,0.04249755,-0.07289964,de_risk_target
20240806,688568,control_core,sentiment_overdrive_transition,event_neutral,0.03441495,0.65,109957.3134,1.602565,1.1045,31.60688104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11755387,0.01045627,-0.11755387,de_risk_target
20240807,688568,control_core,sentiment_overdrive_transition,event_neutral,0.03606238,0.65,112828.30055,1.641055,1.1,28.12750995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.14832236,-0.03637504,-0.14832236,de_risk_target
20240808,688568,control_core,weak_drift_chop,event_neutral,0.01252059,0.6,113282.261,1.647915,1.085,28.13533726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11877644,-0.01789782,-0.11877644,de_risk_target
20240809,688568,control_core,weak_drift_chop,event_neutral,-0.01757812,0.6,113737.41855,1.65458,1.0775,28.05852972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.10569914,-0.01457919,-0.10569914,de_risk_target
20240812,688568,control_core,weak_drift_chop,event_neutral,-0.06857502,0.55,111192.53695,1.61903,1.038,27.86605421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09625127,0.00439041,-0.09625127,de_risk_target
20240813,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.05677133,0.55,106315.75025,1.550785,0.984,27.88171105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11903161,-0.01176866,-0.11903161,de_risk_target
20240814,688568,control_core,weak_drift_chop,event_neutral,-0.07626582,0.55,105202.3159,1.53736,0.9785,27.86744996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11579308,0.00685166,-0.11579308,de_risk_target
20240815,688568,control_core,sentiment_overdrive_transition,event_neutral,-0.0781054,0.55,104009.4132,1.5238,0.986,27.89572613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09254849,-0.03470568,-0.12181014,de_risk_target
20240816,688568,control_core,weak_drift_chop,event_neutral,-0.12112763,0.5,106205.2398,1.564755,1.049,19.22405104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03877335,-0.00035249,-0.09023616,de_risk_target
20240819,688568,control_core,weak_drift_chop,event_neutral,-0.07501631,0.45,105615.2224,1.563535,1.06,19.25546791,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07827927,-0.01798307,-0.08991537,de_risk_target
20240820,688568,control_core,weak_drift_chop,event_neutral,-0.07011686,0.45,105204.8347,1.56425,1.069,19.20585875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0545781,-0.02082585,-0.07324955,neutral_hold
20240821,688568,control_core,weak_drift_chop,event_neutral,-0.08087986,0.45,106900.92145,1.5985,1.0935,19.18866833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0062592,0.00405007,-0.04970545,neutral_hold
20240822,688568,control_core,weak_drift_chop,event_neutral,-0.08790839,0.45,107764.4222,1.617345,1.1005,19.13908355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0217873,0.0217873,-0.04689808,neutral_hold
